address	kind	name	type	comment
00537580	data	vm_clock_ticked	byte	Set as the clock ticks (vm_clock_tick); process_mission runs the timers once, then clears it
00537400	data	vm_timers_running	byte	Whether process_mission runs the timers; set as the script starts
00537410	data	vm_first_finished	uint	Set once the thread pool's first thread, the first start part's, finishes
004ad0a0	function	mission_load	void (void)	The loading before each mission_start: the renderer and the textures set up again, hud_init, the loading screen, then objects_reset, guns_load_shell, explosions_init and the rest of the effects' setting up
0040cbc0	function	orders_numbering_start	void (void)	From now on each order order_push pushes takes the next number as its sequence, from 0 (order_number): SetAI's orders for a group numbered in turn
0040cbe0	function	orders_numbering_stop	void (void)	Orders pushed from now on take sequence 0 again
005185a8	data	order_number	int	The sequence the next order pushed takes while orders_numbered is set
005185b1	data	orders_numbered	byte	Set while SetAI numbers the orders it gives (orders_numbering_start)
00452060	function	flight_group_index	uint __fastcall (FlightGroup *group)	Index of a flight group record, or 0xFFFF for none (0, -1 or 0xFFFF)
00452500	function	heading_degrees	float __stdcall (float x, float y)	The angle of the direction (x, y) from the Y axis round to the X axis, in degrees half a turn on, from 0 up to 360, from sr_atan2 (mission_ships_sync)
00453590	function	record_kind	ushort __fastcall (void *record)	Which of the mission's records a value names: 0 a ship's, 1 a flight group's, 2 a squad's, the place past each section's last counted in; 0xFFFF for anything else
0045d480	function	for_each_ship_walk	void __fastcall (void *entity, uint *args, VmShipCommand *callback, byte depth)	for_each_ship's walk: the callback for a ship; for each of a flight group's ships, passing over the players' while vm_command_flag is set; and for each of a squad's members in turn, a component member tagged on the first argument
0045d700	function	for_each_ship_run	void __fastcall (MissionShip *ship, uint *args, VmShipCommand *callback)	for_each_ship's work for one ship: for_each_ship_note, then the callback
0045d720	function	for_each_ship_note	void __fastcall (MissionShip *ship)	Has the ship's object name the walk's first ship at +0x698, none for the first, and counts the ship
00537418	data	for_each_ship_first	MissionShip *	The first ship the running for_each_ship has run its callback for
00537575	data	for_each_ship_count	byte	The ships the running for_each_ship has run its callback for
0045d8e0	function	vm_tag_pop	void (void)	Takes the last tag off vm_component_tag_list
00588390	data	camera_marker	short	The camera's marker, which mission_start makes at (0, 0, -8000) in the slot after the mission's ships, and the flyby and target views move about
00401cb0	function	order_target_walk	bool __fastcall (int slot, void *visit)	Hands each ship the slot's current order's target names to a routine until it returns true: the ship itself, a flight group's ships whole, a squad's by squad_walk
00401d80	function	squad_walk	bool __fastcall (int slot, uint squad, void *visit)	order_target_walk's walk of a squad: its members in turn while they are its own, a ship as the member names its component, a flight group's ships whole, a squad's own walk
00418a70	function	launches_init	void (void)	Clears the cutaway the player's launch picked, and makes the six particle emitters of the Yamato's launch
00418d80	function	launches_free	void (void)	Lets the Yamato's launch's emitters go
00418db0	function	launch_start	void __fastcall (int slot)	Has the first Launch among the ship's orders go: sets the first byte of its data. StartLaunch, the Kamov's LAUNCH MISSILE and multiplayer packets call it
00418df0	function	launch_find_gate	bool __fastcall (int slot, OrderEntry *carrier)	The search for a gate over order_target_walk: the ship becomes the carrier, its gate counted from 0, each launch point taking one off the order's number until it goes below 0
0041ae20	function	launch_reliant_init	void __fastcall (int slot)	The Reliant's launch: stands the ship between its tube's two doors, riding the Reliant's root; for the player makes the hangar in the cutaway slot laid over the tube, the ship on its retainer, the camera in the cockpit held, mission_showing 2
0041a360	function	launch_torpedo_init	void __fastcall (int slot)	A torpedo's launch: collides with nothing, and stands at its carrier's launch point by launch_attach
0041b9f0	function	launch_attach	void __fastcall (int slot, GameObject *on)	Places the ship at the launch point of an object its order's component names, its centre of mass there and turned as the point, the point's part the node it rides; launch points are attachments of kind 8, or 5 where the pod table has no model at the part's place
00461c60	function	camera_ease_to_player	void __stdcall (float share)	Eases the camera's angles by a share toward looking at the player's ship; every call gives 1
00461d00	function	camera_look_at_player	void (void)	Turns the camera to look at the player's ship
00499180	function	objectives_reset	void (void)	Every mission's first objective current, each other with a name listed
0057e05c	data	player_carrier	GameObject *	The ship the player launched from, which a launch's cutaway leaves out; once it explodes, the first Yamato. Null from the mission's start
0051d0ec	data	launch_cutaway	int	Which of three cutaways the player's launch from the Reliant shows: 1 the bay, 2 from below, 3 aside; -1 before a launch
00569934	data	launch_caption_on	int	Set while the display types out the mission's date, from the drop of the player's launch to its end
0057bf44	data	launch_caption_due	int	The game's tick after which the date shows a letter more
005799e0	data	launch_caption_shown	int	How many letters of the date show
005023d6	data	mission_dates	short[29]	The language string of each mission's date, which the launch types out: 0 for mission 0, then missions 1 to 28
004e3c98	data	launch_styles		The launch styles' routines, 24 bytes a style: init, update, two nulls, 0x00515D70 and a null
0052a1e0	data	wait_still_moving	byte	Set by WaitForJumpOrLaunch's walk where a ship still jumps, warps or launches
00468920	function	escort_marker_init	void (void)	Builds the escort point's marker as a mission runs: its mesh (escort_marker_mesh) and scene object (escort_marker)
00468ce0	function	escort_marker_free	void (void)	Frees the escort point's marker as the mission ends
00468d00	function	escort_marker_frame	void (void)	Once a frame, where the player's ship has an escort point (+0x724, SetEscortPoint): places the marker on it, drawn no farther from the camera than a set reach, pulses its colours in bands over 300 ticks, and shows it in the cockpit views
0054d100	data	escort_marker_clock	int	The ticks the escort point's marker pulses by, 0 to 299
0054d104	data	escort_marker_mesh	void *	The escort point's marker's mesh
0054d108	data	escort_marker	void *	The escort point's marker's scene object
0040aa50	function	escort_count_place	bool __fastcall (int slot, OrderTarget *target)	Escort's walk: counts the ship off the place still to go (OrderState +0x00), and once it goes below nothing takes the ship as the one to escort (+0x04)
0040ae90	function	find_target_weigh	bool __fastcall (int slot, OrderTarget *target)	Find New Target's walk: weighs a ship the searcher can aim at by the square of its distance, times the ships whose current order fights it, and mills round it, keeping the lightest to fight (+0x04) and to mill round (+0x10); never ends the walk
00401810	function	object_has_stats	bool __fastcall (int slot)	Whether the object in the slot is of a type with stats: below 0x100
00450d10	function	director_begin_shot	void __fastcall (void *path, MissionShip *tracked, float seconds, MissionShip *pace)	Begins a shot of the director's camera: the ship it looks at and the one its path rides along with, its seconds in ticks and its path's length, then its first curve
00450d90	function	director_begin_curve	void __fastcall (Curve *curve, char first)	Begins a curve of the director's path for its share of the shot's ticks, turning from its start ship's angles to its end ship's; the shot's first switches to view 13
00450f20	function	director_curve_end	void __stdcall (float t)	At t of 1 or more: CameraReached on the curve's end ship, then the curve that carries the path on, or view 0
00450fa0	function	director_frame	void (void)	The director's camera for a frame in view 13: the curve runs on, the camera stands at its point and looks at the tracked ship or turns by the angles
004510c0	function	director_progress	float10 __fastcall (void *director, Vec3 *position, float *t, void *unused, float *progress)	How far along its curve the director's camera is: places it, and posts CameraReached for a place a point marks that it passes
